branchName, type_Run2
Jet_btagDeepB, ROOT::VecOps::RVec<Float_t>
Jet_btagDeepCvB, ROOT::VecOps::RVec<Float_t>
Jet_btagDeepCvL, ROOT::VecOps::RVec<Float_t>
Jet_btagDeepFlavB, ROOT::VecOps::RVec<Float_t>
Jet_btagDeepFlavCvB, ROOT::VecOps::RVec<Float_t>
Jet_btagDeepFlavCvL, ROOT::VecOps::RVec<Float_t>
Jet_btagDeepFlavQG, ROOT::VecOps::RVec<Float_t>
Jet_cRegCorr, ROOT::VecOps::RVec<Float_t>
Jet_cRegRes, ROOT::VecOps::RVec<Float_t>
Jet_chEmEF, ROOT::VecOps::RVec<Float_t>
Jet_chFPV0EF, ROOT::VecOps::RVec<Float_t>
Jet_chHEF, ROOT::VecOps::RVec<Float_t>
Jet_cleanmask, ROOT::VecOps::RVec<UChar_t>
Jet_electronIdx1, ROOT::VecOps::RVec<Int_t>
Jet_electronIdx2, ROOT::VecOps::RVec<Int_t>
Jet_eta, ROOT::VecOps::RVec<Float_t>
Jet_genJetIdx, ROOT::VecOps::RVec<Int_t>
Jet_hadronFlavour, ROOT::VecOps::RVec<Int_t>
Jet_hfadjacentEtaStripsSize, ROOT::VecOps::RVec<Int_t>
Jet_hfcentralEtaStripSize, ROOT::VecOps::RVec<Int_t>
Jet_hfsigmaEtaEta, ROOT::VecOps::RVec<Float_t>
Jet_hfsigmaPhiPhi, ROOT::VecOps::RVec<Float_t>
Jet_jetId, ROOT::VecOps::RVec<Int_t>
Jet_mass, ROOT::VecOps::RVec<Float_t>
Jet_muEF, ROOT::VecOps::RVec<Float_t>
Jet_muonIdx1, ROOT::VecOps::RVec<Int_t>
Jet_muonIdx2, ROOT::VecOps::RVec<Int_t>
Jet_muonSubtrFactor, ROOT::VecOps::RVec<Float_t>
Jet_nConstituents, ROOT::VecOps::RVec<UChar_t>
Jet_nElectrons, ROOT::VecOps::RVec<Int_t>
Jet_nMuons, ROOT::VecOps::RVec<Int_t>
Jet_neEmEF, ROOT::VecOps::RVec<Float_t>
Jet_neHEF, ROOT::VecOps::RVec<Float_t>
Jet_partonFlavour, ROOT::VecOps::RVec<Int_t>
Jet_phi, ROOT::VecOps::RVec<Float_t>
Jet_pt, ROOT::VecOps::RVec<Float_t>
Jet_puId, ROOT::VecOps::RVec<Int_t>
Jet_puIdDisc, ROOT::VecOps::RVec<Float_t>
Jet_qgl, ROOT::VecOps::RVec<Float_t>
Jet_rawFactor, ROOT::VecOps::RVec<Float_t>
L1PreFiringWeight_Dn, Float_t
L1PreFiringWeight_ECAL_Dn, Float_t
L1PreFiringWeight_ECAL_Nom, Float_t
L1PreFiringWeight_ECAL_Up, Float_t
L1PreFiringWeight_Muon_Nom, Float_t
L1PreFiringWeight_Muon_StatDn, Float_t
L1PreFiringWeight_Muon_StatUp, Float_t
L1PreFiringWeight_Muon_SystDn, Float_t
L1PreFiringWeight_Muon_SystUp, Float_t
L1PreFiringWeight_Nom, Float_t
L1PreFiringWeight_Up, Float_t
L1Reco_step, Bool_t
L1_AlwaysTrue, Bool_t
L1_BPTX_AND_Ref1_VME, Bool_t
L1_BPTX_AND_Ref3_VME, Bool_t
L1_BPTX_AND_Ref4_VME, Bool_t
L1_BPTX_BeamGas_B1_VME, Bool_t
L1_BPTX_BeamGas_B2_VME, Bool_t
L1_BPTX_BeamGas_Ref1_VME, Bool_t
L1_BPTX_BeamGas_Ref2_VME, Bool_t
L1_BPTX_NotOR_VME, Bool_t
L1_BPTX_OR_Ref3_VME, Bool_t
L1_BPTX_OR_Ref4_VME, Bool_t
L1_BPTX_RefAND_VME, Bool_t
L1_BptxMinus, Bool_t
L1_BptxOR, Bool_t
L1_BptxPlus, Bool_t
L1_BptxXOR, Bool_t
L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142, Bool_t
L1_DoubleEG8er2p5_HTT260er, Bool_t
L1_DoubleEG8er2p5_HTT280er, Bool_t
L1_DoubleEG8er2p5_HTT300er, Bool_t
L1_DoubleEG8er2p5_HTT320er, Bool_t
L1_DoubleEG8er2p5_HTT340er, Bool_t
L1_DoubleEG_15_10_er2p5, Bool_t
L1_DoubleEG_20_10_er2p5, Bool_t
L1_DoubleEG_22_10_er2p5, Bool_t
L1_DoubleEG_25_12_er2p5, Bool_t
L1_DoubleEG_25_14_er2p5, Bool_t
L1_DoubleEG_27_14_er2p5, Bool_t
L1_DoubleEG_LooseIso20_10_er2p5, Bool_t
L1_DoubleEG_LooseIso22_10_er2p5, Bool_t
L1_DoubleEG_LooseIso22_12_er2p5, Bool_t
L1_DoubleEG_LooseIso25_12_er2p5, Bool_t
L1_DoubleIsoTau32er2p1, Bool_t
L1_DoubleIsoTau34er2p1, Bool_t
L1_DoubleIsoTau36er2p1, Bool_t
L1_DoubleJet100er2p3_dEta_Max1p6, Bool_t
L1_DoubleJet100er2p5, Bool_t
L1_DoubleJet112er2p3_dEta_Max1p6, Bool_t
L1_DoubleJet120er2p5, Bool_t
L1_DoubleJet150er2p5, Bool_t
L1_DoubleJet30er2p5_Mass_Min150_dEta_Max1p5, Bool_t
L1_DoubleJet30er2p5_Mass_Min200_dEta_Max1p5, Bool_t
L1_DoubleJet30er2p5_Mass_Min250_dEta_Max1p5, Bool_t
L1_DoubleJet30er2p5_Mass_Min300_dEta_Max1p5, Bool_t
L1_DoubleJet30er2p5_Mass_Min330_dEta_Max1p5, Bool_t
L1_DoubleJet30er2p5_Mass_Min360_dEta_Max1p5, Bool_t
L1_DoubleJet35_Mass_Min450_IsoTau45_RmOvlp, Bool_t
L1_DoubleJet40er2p5, Bool_t
L1_DoubleJet_100_30_DoubleJet30_Mass_Min620, Bool_t
L1_DoubleJet_110_35_DoubleJet35_Mass_Min620, Bool_t
L1_DoubleJet_115_40_DoubleJet40_Mass_Min620, Bool_t
L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28, Bool_t
L1_DoubleJet_120_45_DoubleJet45_Mass_Min620, Bool_t
L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28, Bool_t
L1_DoubleJet_80_30_Mass_Min420_DoubleMu0_SQ, Bool_t
L1_DoubleJet_80_30_Mass_Min420_IsoTau40_RmOvlp, Bool_t
L1_DoubleJet_80_30_Mass_Min420_Mu8, Bool_t
L1_DoubleJet_90_30_DoubleJet30_Mass_Min620, Bool_t
L1_DoubleLooseIsoEG22er2p1, Bool_t
L1_DoubleLooseIsoEG24er2p1, Bool_t
L1_DoubleMu0, Bool_t
L1_DoubleMu0_Mass_Min1, Bool_t
L1_DoubleMu0_OQ, Bool_t
L1_DoubleMu0_SQ, Bool_t
L1_DoubleMu0_SQ_OS, Bool_t
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8, Bool_t
L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4, Bool_t
L1_DoubleMu0er1p5_SQ, Bool_t
L1_DoubleMu0er1p5_SQ_OS, Bool_t
L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4, Bool_t
L1_DoubleMu0er1p5_SQ_dR_Max1p4, Bool_t
L1_DoubleMu0er2p0_SQ_OS_dR_Max1p4, Bool_t
L1_DoubleMu0er2p0_SQ_dR_Max1p4, Bool_t
L1_DoubleMu10_SQ, Bool_t
L1_DoubleMu18er2p1, Bool_t
L1_DoubleMu3_OS_DoubleEG7p5Upsilon, Bool_t
L1_DoubleMu3_SQ_ETMHF50_HTT60er, Bool_t
L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5, Bool_t
L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5_OR_DoubleJet40er2p5, Bool_t
L1_DoubleMu3_SQ_ETMHF60_Jet60er2p5, Bool_t
L1_DoubleMu3_SQ_HTT220er, Bool_t
L1_DoubleMu3_SQ_HTT240er, Bool_t
L1_DoubleMu3_SQ_HTT260er, Bool_t
L1_DoubleMu3_dR_Max1p6_Jet90er2p5_dR_Max0p8, Bool_t
L1_DoubleMu4_SQ_EG9er2p5, Bool_t
L1_DoubleMu4_SQ_OS, Bool_t
L1_DoubleMu4_SQ_OS_dR_Max1p2, Bool_t
L1_DoubleMu4p5_SQ_OS, Bool_t
L1_DoubleMu4p5_SQ_OS_dR_Max1p2, Bool_t
L1_DoubleMu4p5er2p0_SQ_OS, Bool_t
L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18, Bool_t
L1_DoubleMu5Upsilon_OS_DoubleEG3, Bool_t
L1_DoubleMu5_SQ_EG9er2p5, Bool_t
L1_DoubleMu9_SQ, Bool_t
L1_DoubleMu_12_5, Bool_t
L1_DoubleMu_15_5_SQ, Bool_t
L1_DoubleMu_15_7, Bool_t
L1_DoubleMu_15_7_Mass_Min1, Bool_t
L1_DoubleMu_15_7_SQ, Bool_t
L1_DoubleTau70er2p1, Bool_t
L1_ETM120, Bool_t
L1_ETM150, Bool_t
L1_ETMHF100, Bool_t
L1_ETMHF100_HTT60er, Bool_t
L1_ETMHF110, Bool_t
L1_ETMHF110_HTT60er, Bool_t
L1_ETMHF110_HTT60er_NotSecondBunchInTrain, Bool_t
L1_ETMHF120, Bool_t
L1_ETMHF120_HTT60er, Bool_t
L1_ETMHF120_NotSecondBunchInTrain, Bool_t
L1_ETMHF130, Bool_t
L1_ETMHF130_HTT60er, Bool_t
L1_ETMHF140, Bool_t
L1_ETMHF150, Bool_t
L1_ETMHF90_HTT60er, Bool_t
L1_ETT1200, Bool_t
L1_ETT1600, Bool_t
L1_ETT2000, Bool_t
L1_FirstBunchAfterTrain, Bool_t
L1_FirstBunchBeforeTrain, Bool_t
L1_FirstBunchInTrain, Bool_t
L1_FirstCollisionInOrbit, Bool_t
L1_FirstCollisionInTrain, Bool_t
L1_HCAL_LaserMon_Trig, Bool_t
L1_HCAL_LaserMon_Veto, Bool_t
L1_HTT120er, Bool_t
L1_HTT160er, Bool_t
L1_HTT200er, Bool_t
L1_HTT255er, Bool_t
L1_HTT280er, Bool_t
L1_HTT280er_QuadJet_70_55_40_35_er2p4, Bool_t
L1_HTT320er, Bool_t
L1_HTT320er_QuadJet_70_55_40_40_er2p4, Bool_t
L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3, Bool_t
L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3, Bool_t
L1_HTT360er, Bool_t
L1_HTT400er, Bool_t
L1_HTT450er, Bool_t
L1_IsoEG32er2p5_Mt40, Bool_t
L1_IsoEG32er2p5_Mt44, Bool_t
L1_IsoEG32er2p5_Mt48, Bool_t
L1_IsoTau40er2p1_ETMHF100, Bool_t
L1_IsoTau40er2p1_ETMHF110, Bool_t
L1_IsoTau40er2p1_ETMHF120, Bool_t
L1_IsoTau40er2p1_ETMHF90, Bool_t
L1_IsolatedBunch, Bool_t
L1_LastBunchInTrain, Bool_t
L1_LastCollisionInTrain, Bool_t
L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3, Bool_t
L1_LooseIsoEG22er2p1_Tau70er2p1_dR_Min0p3, Bool_t
L1_LooseIsoEG24er2p1_HTT100er, Bool_t
L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3, Bool_t
L1_LooseIsoEG26er2p1_HTT100er, Bool_t
L1_LooseIsoEG26er2p1_Jet34er2p5_dR_Min0p3, Bool_t
L1_LooseIsoEG28er2p1_HTT100er, Bool_t
L1_LooseIsoEG28er2p1_Jet34er2p5_dR_Min0p3, Bool_t
L1_LooseIsoEG30er2p1_HTT100er, Bool_t
L1_LooseIsoEG30er2p1_Jet34er2p5_dR_Min0p3, Bool_t
L1_MinimumBiasHF0_AND_BptxAND, Bool_t
L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6, Bool_t
L1_Mu12er2p3_Jet40er2p1_dR_Max0p4_DoubleJet40er2p1_dEta_Max1p6, Bool_t
L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6, Bool_t
L1_Mu18er2p1_Tau24er2p1, Bool_t
L1_Mu18er2p1_Tau26er2p1, Bool_t
L1_Mu20_EG10er2p5, Bool_t
L1_Mu22er2p1_IsoTau32er2p1, Bool_t
L1_Mu22er2p1_IsoTau34er2p1, Bool_t
L1_Mu22er2p1_IsoTau36er2p1, Bool_t
L1_Mu22er2p1_IsoTau40er2p1, Bool_t
L1_Mu22er2p1_Tau70er2p1, Bool_t
L1_Mu3_Jet120er2p5_dR_Max0p4, Bool_t
L1_Mu3_Jet120er2p5_dR_Max0p8, Bool_t
L1_Mu3_Jet16er2p5_dR_Max0p4, Bool_t
L1_Mu3_Jet30er2p5, Bool_t
L1_Mu3_Jet35er2p5_dR_Max0p4, Bool_t
L1_Mu3_Jet60er2p5_dR_Max0p4, Bool_t
L1_Mu3_Jet80er2p5_dR_Max0p4, Bool_t
L1_Mu3er1p5_Jet100er2p5_ETMHF40, Bool_t
L1_Mu3er1p5_Jet100er2p5_ETMHF50, Bool_t
L1_Mu5_EG23er2p5, Bool_t
L1_Mu5_LooseIsoEG20er2p5, Bool_t
L1_Mu6_DoubleEG10er2p5, Bool_t
L1_Mu6_DoubleEG12er2p5, Bool_t
L1_Mu6_DoubleEG15er2p5, Bool_t
L1_Mu6_DoubleEG17er2p5, Bool_t
L1_Mu6_HTT240er, Bool_t
L1_Mu6_HTT250er, Bool_t
L1_Mu7_EG23er2p5, Bool_t
L1_Mu7_LooseIsoEG20er2p5, Bool_t
L1_Mu7_LooseIsoEG23er2p5, Bool_t
L1_NotBptxOR, Bool_t
L1_QuadJet36er2p5_IsoTau52er2p1, Bool_t
L1_QuadJet60er2p5, Bool_t
L1_QuadJet_95_75_65_20_DoubleJet_75_65_er2p5_Jet20_FWD3p0, Bool_t
L1_QuadMu0, Bool_t
L1_QuadMu0_OQ, Bool_t
L1_QuadMu0_SQ, Bool_t
L1_SecondBunchInTrain, Bool_t
L1_SecondLastBunchInTrain, Bool_t
L1_SingleEG10er2p5, Bool_t
L1_SingleEG15er2p5, Bool_t
L1_SingleEG26er2p5, Bool_t
L1_SingleEG34er2p5, Bool_t
L1_SingleEG36er2p5, Bool_t
L1_SingleEG38er2p5, Bool_t
L1_SingleEG40er2p5, Bool_t
L1_SingleEG42er2p5, Bool_t
L1_SingleEG45er2p5, Bool_t
L1_SingleEG50, Bool_t
L1_SingleEG60, Bool_t
L1_SingleEG8er2p5, Bool_t
L1_SingleIsoEG24er1p5, Bool_t
L1_SingleIsoEG24er2p1, Bool_t
L1_SingleIsoEG26er1p5, Bool_t
L1_SingleIsoEG26er2p1, Bool_t
L1_SingleIsoEG26er2p5, Bool_t
L1_SingleIsoEG28er1p5, Bool_t
L1_SingleIsoEG28er2p1, Bool_t
L1_SingleIsoEG28er2p5, Bool_t
L1_SingleIsoEG30er2p1, Bool_t
L1_SingleIsoEG30er2p5, Bool_t
L1_SingleIsoEG32er2p1, Bool_t
L1_SingleIsoEG32er2p5, Bool_t
L1_SingleIsoEG34er2p5, Bool_t
L1_SingleJet10erHE, Bool_t
L1_SingleJet120, Bool_t
L1_SingleJet120_FWD3p0, Bool_t
L1_SingleJet120er2p5, Bool_t
L1_SingleJet12erHE, Bool_t
L1_SingleJet140er2p5, Bool_t
L1_SingleJet140er2p5_ETMHF80, Bool_t
L1_SingleJet140er2p5_ETMHF90, Bool_t
L1_SingleJet160er2p5, Bool_t
L1_SingleJet180, Bool_t
L1_SingleJet180er2p5, Bool_t
L1_SingleJet200, Bool_t
L1_SingleJet20er2p5_NotBptxOR, Bool_t
L1_SingleJet20er2p5_NotBptxOR_3BX, Bool_t
L1_SingleJet35, Bool_t
L1_SingleJet35_FWD3p0, Bool_t
L1_SingleJet35er2p5, Bool_t
L1_SingleJet43er2p5_NotBptxOR_3BX, Bool_t
L1_SingleJet46er2p5_NotBptxOR_3BX, Bool_t
L1_SingleJet60, Bool_t
L1_SingleJet60_FWD3p0, Bool_t
L1_SingleJet60er2p5, Bool_t
L1_SingleJet8erHE, Bool_t
L1_SingleJet90, Bool_t
L1_SingleJet90_FWD3p0, Bool_t
L1_SingleJet90er2p5, Bool_t
L1_SingleLooseIsoEG28er1p5, Bool_t
L1_SingleLooseIsoEG30er1p5, Bool_t
L1_SingleMu0_BMTF, Bool_t
L1_SingleMu0_DQ, Bool_t
L1_SingleMu0_EMTF, Bool_t
L1_SingleMu0_OMTF, Bool_t
L1_SingleMu10er1p5, Bool_t
L1_SingleMu12_DQ_BMTF, Bool_t
L1_SingleMu12_DQ_EMTF, Bool_t
L1_SingleMu12_DQ_OMTF, Bool_t
L1_SingleMu12er1p5, Bool_t
L1_SingleMu14er1p5, Bool_t
L1_SingleMu15_DQ, Bool_t
L1_SingleMu16er1p5, Bool_t
L1_SingleMu18, Bool_t
L1_SingleMu18er1p5, Bool_t
L1_SingleMu20, Bool_t
L1_SingleMu22, Bool_t
L1_SingleMu22_BMTF, Bool_t
L1_SingleMu22_EMTF, Bool_t
L1_SingleMu22_OMTF, Bool_t
L1_SingleMu25, Bool_t
L1_SingleMu3, Bool_t
L1_SingleMu5, Bool_t
L1_SingleMu6er1p5, Bool_t
L1_SingleMu7, Bool_t
L1_SingleMu7_DQ, Bool_t
L1_SingleMu7er1p5, Bool_t
L1_SingleMu8er1p5, Bool_t
L1_SingleMu9er1p5, Bool_t
L1_SingleMuCosmics, Bool_t
L1_SingleMuCosmics_BMTF, Bool_t
L1_SingleMuCosmics_EMTF, Bool_t
L1_SingleMuCosmics_OMTF, Bool_t
L1_SingleMuOpen, Bool_t
L1_SingleMuOpen_NotBptxOR, Bool_t
L1_SingleMuOpen_er1p1_NotBptxOR_3BX, Bool_t
L1_SingleMuOpen_er1p4_NotBptxOR_3BX, Bool_t
L1_SingleTau120er2p1, Bool_t
L1_SingleTau130er2p1, Bool_t
L1_TOTEM_1, Bool_t
L1_TOTEM_2, Bool_t
L1_TOTEM_3, Bool_t
L1_TOTEM_4, Bool_t
L1_TripleEG16er2p5, Bool_t
L1_TripleEG_16_12_8_er2p5, Bool_t
L1_TripleEG_16_15_8_er2p5, Bool_t
L1_TripleEG_18_17_8_er2p5, Bool_t
L1_TripleEG_18_18_12_er2p5, Bool_t
L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5, Bool_t
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5, Bool_t
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5, Bool_t
L1_TripleMu0, Bool_t
L1_TripleMu0_OQ, Bool_t
L1_TripleMu0_SQ, Bool_t
L1_TripleMu3, Bool_t
L1_TripleMu3_SQ, Bool_t
L1_TripleMu_5SQ_3SQ_0OQ, Bool_t
L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9, Bool_t
L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9, Bool_t
L1_TripleMu_5_3_3, Bool_t
L1_TripleMu_5_3_3_SQ, Bool_t
L1_TripleMu_5_3p5_2p5, Bool_t
L1_TripleMu_5_3p5_2p5_DoubleMu_5_2p5_OS_Mass_5to17, Bool_t
L1_TripleMu_5_3p5_2p5_OQ_DoubleMu_5_2p5_OQ_OS_Mass_5to17, Bool_t
L1_TripleMu_5_4_2p5_DoubleMu_5_2p5_OS_Mass_5to17, Bool_t
L1_TripleMu_5_5_3, Bool_t
L1_UnpairedBunchBptxMinus, Bool_t
L1_UnpairedBunchBptxPlus, Bool_t
L1_UnprefireableEvent, Bool_t
L1_ZeroBias, Bool_t
L1_ZeroBias_copy, Bool_t
L1simulation_step, Bool_t
LHEPart_eta, ROOT::VecOps::RVec<Float_t>
LHEPart_incomingpz, ROOT::VecOps::RVec<Float_t>
LHEPart_mass, ROOT::VecOps::RVec<Float_t>
LHEPart_pdgId, ROOT::VecOps::RVec<Int_t>
LHEPart_phi, ROOT::VecOps::RVec<Float_t>
LHEPart_pt, ROOT::VecOps::RVec<Float_t>
LHEPart_spin, ROOT::VecOps::RVec<Int_t>
LHEPart_status, ROOT::VecOps::RVec<Int_t>
LHEPdfWeight, ROOT::VecOps::RVec<Float_t>
LHEReweightingWeight, ROOT::VecOps::RVec<Float_t>
LHEScaleWeight, ROOT::VecOps::RVec<Float_t>
LHEWeight_originalXWGTUP, Float_t
LHE_AlphaS, Float_t
LHE_HT, Float_t
LHE_HTIncoming, Float_t
LHE_Nb, UChar_t
LHE_Nc, UChar_t
LHE_Nglu, UChar_t
LHE_Njets, UChar_t
LHE_NpLO, UChar_t
LHE_NpNLO, UChar_t
LHE_Nuds, UChar_t
LHE_Vpt, Float_t
LowPtElectron_ID, ROOT::VecOps::RVec<Float_t>
LowPtElectron_charge, ROOT::VecOps::RVec<Int_t>
LowPtElectron_convVeto, ROOT::VecOps::RVec<Bool_t>
LowPtElectron_convVtxRadius, ROOT::VecOps::RVec<Float_t>
LowPtElectron_convWP, ROOT::VecOps::RVec<Int_t>
LowPtElectron_deltaEtaSC, ROOT::VecOps::RVec<Float_t>
LowPtElectron_dxy, ROOT::VecOps::RVec<Float_t>
LowPtElectron_dxyErr, ROOT::VecOps::RVec<Float_t>
LowPtElectron_dz, ROOT::VecOps::RVec<Float_t>
LowPtElectron_dzErr, ROOT::VecOps::RVec<Float_t>
LowPtElectron_eInvMinusPInv, ROOT::VecOps::RVec<Float_t>
LowPtElectron_embeddedID, ROOT::VecOps::RVec<Float_t>
LowPtElectron_energyErr, ROOT::VecOps::RVec<Float_t>
LowPtElectron_eta, ROOT::VecOps::RVec<Float_t>
LowPtElectron_genPartFlav, ROOT::VecOps::RVec<UChar_t>
LowPtElectron_genPartIdx, ROOT::VecOps::RVec<Int_t>
LowPtElectron_hoe, ROOT::VecOps::RVec<Float_t>
LowPtElectron_lostHits, ROOT::VecOps::RVec<UChar_t>
LowPtElectron_mass, ROOT::VecOps::RVec<Float_t>
LowPtElectron_miniPFRelIso_all, ROOT::VecOps::RVec<Float_t>
LowPtElectron_miniPFRelIso_chg, ROOT::VecOps::RVec<Float_t>
LowPtElectron_pdgId, ROOT::VecOps::RVec<Int_t>
LowPtElectron_phi, ROOT::VecOps::RVec<Float_t>
LowPtElectron_pt, ROOT::VecOps::RVec<Float_t>
LowPtElectron_ptbiased, ROOT::VecOps::RVec<Float_t>
LowPtElectron_r9, ROOT::VecOps::RVec<Float_t>
LowPtElectron_scEtOverPt, ROOT::VecOps::RVec<Float_t>
LowPtElectron_sieie, ROOT::VecOps::RVec<Float_t>
LowPtElectron_unbiased, ROOT::VecOps::RVec<Float_t>
MET_MetUnclustEnUpDeltaX, Float_t
MET_MetUnclustEnUpDeltaY, Float_t
MET_covXX, Float_t
MET_covXY, Float_t
MET_covYY, Float_t
MET_fiducialGenPhi, Float_t
MET_fiducialGenPt, Float_t
MET_phi, Float_t
MET_pt, Float_t
MET_significance, Float_t
MET_sumEt, Float_t
MET_sumPtUnclustered, Float_t
Muon_charge, ROOT::VecOps::RVec<Int_t>
Muon_cleanmask, ROOT::VecOps::RVec<UChar_t>
Muon_dxy, ROOT::VecOps::RVec<Float_t>
Muon_dxyErr, ROOT::VecOps::RVec<Float_t>
Muon_dxybs, ROOT::VecOps::RVec<Float_t>
Muon_dz, ROOT::VecOps::RVec<Float_t>
Muon_dzErr, ROOT::VecOps::RVec<Float_t>
Muon_eta, ROOT::VecOps::RVec<Float_t>
Muon_fsrPhotonIdx, ROOT::VecOps::RVec<Int_t>
Muon_genPartFlav, ROOT::VecOps::RVec<UChar_t>
Muon_genPartIdx, ROOT::VecOps::RVec<Int_t>
Muon_highPtId, ROOT::VecOps::RVec<UChar_t>
Muon_highPurity, ROOT::VecOps::RVec<Bool_t>
Muon_inTimeMuon, ROOT::VecOps::RVec<Bool_t>
Muon_ip3d, ROOT::VecOps::RVec<Float_t>
Muon_isGlobal, ROOT::VecOps::RVec<Bool_t>
Muon_isPFcand, ROOT::VecOps::RVec<Bool_t>
Muon_isStandalone, ROOT::VecOps::RVec<Bool_t>
Muon_isTracker, ROOT::VecOps::RVec<Bool_t>
Muon_jetIdx, ROOT::VecOps::RVec<Int_t>
Muon_jetNDauCharged, ROOT::VecOps::RVec<UChar_t>
Muon_jetPtRelv2, ROOT::VecOps::RVec<Float_t>
Muon_jetRelIso, ROOT::VecOps::RVec<Float_t>
Muon_looseId, ROOT::VecOps::RVec<Bool_t>
Muon_mass, ROOT::VecOps::RVec<Float_t>
Muon_mediumId, ROOT::VecOps::RVec<Bool_t>
Muon_mediumPromptId, ROOT::VecOps::RVec<Bool_t>
Muon_miniIsoId, ROOT::VecOps::RVec<UChar_t>
Muon_miniPFRelIso_all, ROOT::VecOps::RVec<Float_t>
Muon_miniPFRelIso_chg, ROOT::VecOps::RVec<Float_t>
Muon_multiIsoId, ROOT::VecOps::RVec<UChar_t>
Muon_mvaId, ROOT::VecOps::RVec<UChar_t>
Muon_mvaLowPt, ROOT::VecOps::RVec<Float_t>
Muon_mvaLowPtId, ROOT::VecOps::RVec<UChar_t>
Muon_mvaTTH, ROOT::VecOps::RVec<Float_t>
Muon_nStations, ROOT::VecOps::RVec<Int_t>
Muon_nTrackerLayers, ROOT::VecOps::RVec<Int_t>
Muon_pdgId, ROOT::VecOps::RVec<Int_t>
Muon_pfIsoId, ROOT::VecOps::RVec<UChar_t>
Muon_pfRelIso03_all, ROOT::VecOps::RVec<Float_t>
Muon_pfRelIso03_chg, ROOT::VecOps::RVec<Float_t>
Muon_pfRelIso04_all, ROOT::VecOps::RVec<Float_t>
Muon_phi, ROOT::VecOps::RVec<Float_t>
Muon_pt, ROOT::VecOps::RVec<Float_t>
Muon_ptErr, ROOT::VecOps::RVec<Float_t>
Muon_puppiIsoId, ROOT::VecOps::RVec<UChar_t>
Muon_segmentComp, ROOT::VecOps::RVec<Float_t>
Muon_sip3d, ROOT::VecOps::RVec<Float_t>
Muon_softId, ROOT::VecOps::RVec<Bool_t>
Muon_softMva, ROOT::VecOps::RVec<Float_t>
Muon_softMvaId, ROOT::VecOps::RVec<Bool_t>
Muon_tightCharge, ROOT::VecOps::RVec<Int_t>
Muon_tightId, ROOT::VecOps::RVec<Bool_t>
Muon_tkIsoId, ROOT::VecOps::RVec<UChar_t>
Muon_tkRelIso, ROOT::VecOps::RVec<Float_t>
Muon_triggerIdLoose, ROOT::VecOps::RVec<Bool_t>
Muon_tunepRelPt, ROOT::VecOps::RVec<Float_t>
OtherPV_z, ROOT::VecOps::RVec<Float_t>
PSWeight, ROOT::VecOps::RVec<Float_t>
PV_chi2, Float_t
PV_ndof, Float_t
PV_npvs, Int_t
PV_npvsGood, Int_t
PV_score, Float_t
PV_x, Float_t
PV_y, Float_t
PV_z, Float_t
Photon_charge, ROOT::VecOps::RVec<Int_t>
Photon_cleanmask, ROOT::VecOps::RVec<UChar_t>
Photon_cutBased, ROOT::VecOps::RVec<Int_t>
Photon_cutBased_Fall17V1Bitmap, ROOT::VecOps::RVec<Int_t>
Photon_dEscaleDown, ROOT::VecOps::RVec<Float_t>
Photon_dEscaleUp, ROOT::VecOps::RVec<Float_t>
Photon_dEsigmaDown, ROOT::VecOps::RVec<Float_t>
Photon_dEsigmaUp, ROOT::VecOps::RVec<Float_t>
Photon_eCorr, ROOT::VecOps::RVec<Float_t>
Photon_electronIdx, ROOT::VecOps::RVec<Int_t>
Photon_electronVeto, ROOT::VecOps::RVec<Bool_t>
Photon_energyErr, ROOT::VecOps::RVec<Float_t>
Photon_eta, ROOT::VecOps::RVec<Float_t>
Photon_genPartFlav, ROOT::VecOps::RVec<UChar_t>
Photon_genPartIdx, ROOT::VecOps::RVec<Int_t>
Photon_hoe, ROOT::VecOps::RVec<Float_t>
Photon_isScEtaEB, ROOT::VecOps::RVec<Bool_t>
Photon_isScEtaEE, ROOT::VecOps::RVec<Bool_t>
